,KO,COST,MNST,PM,ORCL,WMT,STX,PYPL,SWKS,TXN,QCOM,V,WDC,FFIV,GLW,HPE,HPQ,IBM,JNPR,INTC,MA,MSFT,MU,NTAP,NVDA,AMAT,AKAM,ACN,AMD,CTSH,CSCO,CRM,NKE,MCD,HD,SBUX,TGT,GM,AMZN,DG,LVS,F,EBAY,DHI,YUM,BBY,CZR,EXPE,CMG,MGM,PHM,WYNN,AAL,AXP,MMM,AMGN,BA,CAT,DAL,CVX,JNJ,GS,FDX,JPM,KSU,MRK,NSC,PG,LUV,UNP,UAL,UPS,UNH,VZ,WBA,DIS,MktVal,PctReturns
2018-12-21,0.0,-0.31,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,-0.68,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.7423368737464492,-0.00034883720930234396
2018-12-28,0.36,0.32,0.0,0.0,0.0,0.38,0.0,0.4,-0.2,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.35,0.06,0.0,0.0,0.0,0.0,0.3,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.34,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.28,0.0,0.34,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.35,0.788258178029369,0.06186046511627907
2019-01-04,0.36,0.07,0.0,0.0,0.0,0.0,0.0,-0.54,0.0,0.0,0.0,-0.55,0.03,0.0,0.0,0.0,0.14,-0.04,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,-0.39,0.38,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,0.0,0.29,0.0,0.0,0.0,0.13,-0.74,0.39,0.0,0.0,0.0,0.31,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,-0.22,0.7854167822713561,-0.0036046511627907396
2019-01-11,0.28,0.36,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.32,-0.6,0.0,0.0,0.0,0.25,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,-0.31,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.803590961302984,0.02313953488372089
2019-01-18,0.3,0.01,0.0,0.07,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.35,0.3,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.34,-0.7,0.0,0.32,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.8391919097048952,0.04430232558139524
2019-01-25,-0.6,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.02,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,0.0,0.0,0.0,0.0,0.38,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.8195782383269087,-0.023372093023255824
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.3,0.0,0.04,0.0,0.31,0.0,0.34,0.34,0.36,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.3,0.0,0.34,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.31,0.34,0.0,0.27,0.0,0.0,0.34,-0.33,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.37,0.0,0.33,0.0,0.0,0.0,0.0,0.8805701072256553,0.07441860465116279
2019-02-08,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,-0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-0.66,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.7,0.28,0.3,0.28,0.27,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.63,0.0,0.0,-0.64,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8357224668809068,-0.050930232558139554
2019-02-15,0.0,0.0,0.0,-0.71,0.0,0.0,0.03,0.26,0.3,0.0,0.0,0.25,0.0,0.37,0.38,0.0,-0.06,0.0,0.0,0.28,0.0,-0.18,0.4,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.39,0.0,0.4,0.28,0.26,0.32,0.0,0.0,0.0,0.28,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.32,0.34,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.36,0.34,0.37,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,0.8921823219108843,0.06755813953488365
2019-02-22,0.0,0.21,0.0,0.36,0.0,0.0,0.0,-0.62,0.32,0.0,0.0,-0.68,0.0,0.0,0.0,0.32,0.0,0.28,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,-0.7,0.33,0.0,0.0,0.0,0.33,0.26,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.26,0.38,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.24,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.9294257467441409,0.04174418604651153
2019-03-01,0.0,0.0,-0.64,0.32,0.0,0.29,0.36,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.39,0.0,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,-0.71,0.0,0.0,0.33,0.0,0.0,0.26,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,-0.71,-0.61,0.36,0.0,0.0,0.9016510471030661,-0.029883720930232505
2019-03-08,-0.6,-0.54,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.33,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,0.0,0.0,0.35,0.0,-0.43,0.0,0.0,0.0,0.31,0.8797388297955614,-0.024302325581395334
2019-03-15,0.0,0.0,0.0,0.32,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.39,0.0,-0.04,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.27,0.0,0.0,0.0,0.0,0.0,-0.68,0.0,-0.67,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.3,-0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,-0.65,0.0,0.0,0.0,0.23,0.0,-0.27,-0.04,0.04,0.0,0.0,0.0,0.0,0.8847512952211407,0.005697674418604581
2019-03-22,-0.28,0.27,0.0,0.0,0.0,0.0,0.4,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.34,0.34,0.0,0.0,0.0,0.34,0.0,0.0,0.36,0.0,0.3,0.29,0.4,0.26,0.0,0.0,-0.02,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.26,-0.27,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.38,0.0,0.35,0.9412313488346763,0.06383720930232561
2019-03-29,0.0,0.0,0.0,0.0,0.3,0.0,0.18,0.27,0.0,-0.6,0.36,0.19,-0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64,0.0,-0.64,0.32,0.36,0.0,0.0,0.26,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,-0.63,0.0,-0.31,0.0,0.0,0.0,0.0,0.0,-0.68,0.0,0.0,-0.72,-0.57,0.27,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.9134321903923498,-0.02953488372093027
2019-04-05,0.0,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.33,0.0,0.0,0.32,0.22,0.28,0.0,0.0,0.0,0.0,0.0,0.32,0.27,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,-0.37,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.23,0.0,0.38,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.33,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,-0.64,0.9374363386514976,0.026279069767441765
2019-04-12,-0.58,0.0,0.0,0.0,0.34,0.0,0.3,0.0,0.4,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,-0.46,0.28,0.0,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,-0.22,0.0,0.0,0.0,0.26,0.32,0.24,-0.69,0.4,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.3,0.0,0.0,0.38,0.32,0.0,0.0,0.0,0.0,-0.33,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.966758475290713,0.03127906976744188
2019-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.68,0.0,0.0,0.28,0.0,0.0,-0.25,0.0,0.0,0.0,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.38,0.27,0.26,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.34,0.0,0.37,0.0,0.0,0.0,0.0,-0.62,0.0,0.9813722661962703,0.015116279069767424
2019-04-26,0.0,0.0,0.0,0.34,0.4,0.0,0.0,0.29,0.0,0.0,0.28,0.27,0.0,0.0,0.0,0.3,0.0,0.27,0.0,0.36,0.0,0.0,0.0,0.0,0.36,0.0,0.0,-0.61,0.0,0.0,0.08,0.0,-0.62,0.0,0.27,0.32,0.0,0.0,0.0,0.0,0.0,0.3,0.26,0.0,0.0,-0.52,0.36,0.0,-0.72,0.0,0.0,0.33,0.0,0.0,0.0,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.29,0.0,0.37,0.37,-0.26,0.33,0.0,0.0,0.0,1.0321525753192167,0.05174418604651154
2019-05-03,0.0,0.26,0.0,0.0,0.0,0.37,0.0,0.0,-0.16,-0.68,-0.59,0.0,0.0,0.0,-0.62,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.0,-0.08,0.0,0.0,-0.62,0.0,0.0,0.26,-0.7,0.0,0.0,0.0,-0.65,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,-0.72,0.0,0.0,0.0,0.0,0.0,-0.45,0.0,0.0,0.0,0.34,0.0,0.0,0.9601419305295039,-0.06976744186046513
2019-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,-0.66,0.0,-0.58,-0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.33,0.37,0.0,0.0,0.0,0.32,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,0.0,0.0,0.0,0.4,0.0,0.0,0.0,-0.12,0.28,0.31,0.0,0.0,0.0,0.95656930939265,-0.0037209302325581506
2019-05-17,0.0,0.0,0.0,0.0,0.0,-0.39,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.34,0.26,0.0,0.0,0.0,0.0,-0.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.06,0.29,0.0,0.27,0.0,-0.65,0.15,0.0,0.0,0.0,0.9665799184444336,0.010465116279069875
2019-05-24,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.3,-0.62,-0.08,0.0,-0.6,0.31,0.0,0.0,0.0,0.0,-0.6,0.0,0.15,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,0.3,0.0,0.0,-0.66,0.0,-0.61,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,-0.63,-0.19,-0.65,0.0,-0.64,0.0,-0.71,0.0,0.0,0.0,0.0,0.0,-0.68,0.0,0.0,0.8907146341479227,-0.07848837209302328
2019-05-31,-0.72,0.0,0.0,0.32,0.0,-0.68,0.0,-0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,0.0,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,-0.7,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.56,0.0,0.0,0.0,0.0,0.0,-0.36,0.0,0.0,0.0,0.0,0.0,-0.65,0.8234967507104806,-0.07546511627906982
2019-06-07,0.0,0.0,0.0,0.29,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.06,0.0,0.28,0.0,0.24,0.34,0.24,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62,0.37,0.26,0.0,0.34,0.0,0.0,0.31,0.39,0.27,-0.49,0.35,0.0,0.0,0.0,-0.62,0.0,0.08,0.0,-0.65,0.26,0.0,0.0,0.0,0.8528936696021221,0.03569767441860461
2019-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,-0.72,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,0.0,0.3,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.6,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,0.0,0.11,0.0,0.0,-0.64,0.0,0.0,-0.65,0.0,0.25,0.31,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.25,0.0,0.3,0.0,0.0,0.8535878853797051,0.0008139534883719879
2019-06-21,0.04,0.0,0.0,0.25,0.4,0.25,0.3,0.29,0.0,0.0,-0.21,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,-0.35,0.0,0.26,0.0,0.28,0.0,0.0,0.0,-0.6,0.0,-0.06,0.34,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.32,0.0,0.0,0.33,0.0,0.0,0.0,0.35,0.0,-0.64,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.36,0.32,0.36,-0.63,0.0,0.0,0.0,0.8804858292096934,0.0315116279069767
2019-06-28,0.0,0.0,0.0,0.0,-0.62,0.25,0.0,0.0,0.0,0.0,0.28,-0.39,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62,0.13,0.0,0.0,0.31,0.0,0.0,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.31,-0.6,0.0,0.0,0.0,0.0,-0.54,0.0,0.0,0.34,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.32,-0.66,0.0,0.0,0.0,0.0,0.0,-0.16,0.38,0.0,0.8669713955520563,-0.015348837209302357
2019-07-05,0.38,0.0,0.0,0.0,0.38,0.0,0.0,-0.48,0.0,0.13,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.29,0.0,-0.62,0.0,0.28,-0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.52,0.0,0.0,-0.21,0.28,0.0,0.0,-0.21,0.28,0.0,0.38,-0.64,0.0,0.0,0.0,0.39,0.0,0.28,0.0,0.27,-0.34,-0.64,0.0,0.0,0.22,0.35,0.0,0.0,-0.68,0.0,0.0,0.0,0.38,-0.68,0.05,0.25,0.0,-0.25,0.26,0.0,-0.64,0.26,0.0,0.0,0.8549749308926732,-0.01383720930232557
2019-07-12,0.2,0.0,0.0,0.0,-0.68,0.0,0.0,0.0,0.25,0.0,0.37,0.0,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.3,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39,0.32,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8811212572676468,0.030581395348837193
2019-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.38,0.32,0.0,0.0,0.0,0.0,0.0,-0.6,-0.16,0.32,0.26,-0.64,0.3,0.34,0.0,0.0,0.28,0.28,0.0,0.38,0.0,0.0,0.0,0.0,0.3,0.0,0.0,-0.4,-0.1,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.34,-0.66,0.0,0.0,0.29,0.0,0.0,-0.71,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,0.8763058271407189,-0.005465116279069759
2019-07-26,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.0,0.0,-0.7,0.0,0.0,-0.66,-0.7,0.0,-0.6,0.0,0.0,0.0,0.0,-0.66,0.0,0.0,0.0,0.0,-0.15,-0.74,0.0,0.0,-0.55,0.0,0.0,0.36,0.0,0.0,-0.73,0.0,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,-0.25,0.0,-0.69,0.0,0.0,0.39,0.0,0.0,0.34,0.0,0.0,0.0,0.7986610550149947,-0.0886046511627907
2019-08-02,0.24,0.0,0.0,0.0,-0.6,-0.09,0.0,0.37,0.0,0.0,0.0,0.33,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.35,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,-0.62,-0.56,0.0,0.19,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.34,0.0,0.27,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.33,0.8182561111322231,0.024534883720930267
2019-08-09,0.3,0.27,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.4,0.0,0.0,-0.28,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.31,0.0,0.0,0.3,0.0,-0.69,0.0,0.0,-0.2,0.0,0.0,0.38,0.0,0.29,0.0,0.36,-0.66,0.0,0.0,0.0,0.0,0.0,0.8361435703058112,0.021860465116279038
2019-08-16,0.28,0.0,0.0,0.0,-0.66,0.0,0.0,0.36,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.31,-0.7,0.0,0.0,0.0,0.27,0.0,0.35,-0.54,0.31,0.0,0.29,0.0,0.36,0.19,0.0,0.0,-0.5,0.25,-0.5,0.0,0.0,0.0,0.0,0.8515052777602669,0.01837209302325582
2019-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.28,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,-0.61,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8689314322818722,0.02046511627906966
2019-08-30,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,-0.6,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.38,0.27,0.0,-0.68,0.0,0.0,0.0,0.36,0.0,-0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,-0.59,0.0,0.37,0.29,0.39,0.28,0.0,0.0,0.25,0.8777217851433284,0.010116279069767531
2019-09-06,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,-0.28,0.32,0.0,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.0,0.34,-0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.73,-0.67,0.0,0.0,0.32,0.0,-0.64,-0.75,0.0,0.37,0.0,-0.64,0.0,0.8454706125729456,-0.03674418604651164
2019-09-13,0.0,0.31,0.0,0.0,0.3,0.39,-0.6,0.26,0.09,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,-0.58,0.0,0.0,-0.74,0.25,0.0,-0.7,0.0,0.25,0.0,0.0,0.0,0.32,0.33,0.3,0.0,0.0,0.8444875072094887,-0.0011627906976744429
2019-09-20,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.3,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,0.16,0.0,0.0,0.39,0.0,0.0,0.4,-0.62,0.0,0.0,0.0,0.0,0.0,-0.68,0.0,0.11,0.0,-0.5,0.0,0.0,0.0,0.36,0.0,0.0,0.8499864956285273,0.006511627906976791
